Anio,Semana,Mes,Fecha,Grupo,Lote,Bin,Bruto,Tara,Neto,DescarteKg,Motivo,Calidad
2026,32,agosto,2026-08-06,1226,72,canastas,607,90,517,4.0,,PE1
2026,32,agosto,2026-08-06,1226,72,canastas,558,91,467,2.0,,PE3
2026,32,agosto,2026-08-06,1226,72,canastas,565,91,474,5.0,,PE3
2026,32,agosto,2026-08-06,1226,72,canastas,577,91,486,4.0,,PEGUA
2026,32,agosto,2026-08-06,1226,72,canastas,598,90,508,58.0,,PIND
2026,32,agosto,2026-08-06,1926,49,canastas,221,55,166,50.0,,AD-PJUG
2026,32,agosto,2026-08-06,3026,35,230,1188,394,794,718.0,,AD-PJUG
2026,32,agosto,2026-08-06,1226,3,canastas,545,91,454,2.0,,PEGUA
2026,32,agosto,2026-08-06,1226,72,canastas,570,91,479,1.0,,PE3
2026,32,agosto,2026-08-06,1226,3,canastas,573,91,482,7.0,,PEGUA
2026,32,agosto,2026-08-06,1526,73,canastas,585,90,495,8.0,,AD3
2026,32,agosto,2026-08-06,1226,72,canastas,590,92,498,498.0,,PE2
2026,32,agosto,2026-08-06,1226,72,canastas,414,71,343,343.0,,PE1
2026,32,agosto,2026-08-06,1226,72,canastas,115,12,103,103.0,,PE3
2026,32,agosto,2026-08-06,1226,3,canastas,624,91,533,533.0,,PE1
2026,32,agosto,2026-08-06,1226,3,canastas,633,91,542,542.0,,PE1
2026,32,agosto,2026-08-07,1926,46,canastas,634,89,545,4.0,,AD1
2026,32,agosto,2026-08-07,1626,49,canastas,582,91,491,4.0,,AD2
2026,32,agosto,2026-08-07,1226,3,canastas,596,91,505,4.0,,PE2
2026,32,agosto,2026-08-07,1926,46,canastas,592,91,501,4.0,,AD2
2026,32,agosto,2026-08-07,1226,3,canastas,506,83,423,4.0,,PE2
2026,32,agosto,2026-08-07,1226,3,canastas,486,91,395,1.0,,PEBAB
2026,32,agosto,2026-08-07,1226,3,canastas,493,89,404,2.0,,PEBAB
2026,32,agosto,2026-08-07,1226,72,canastas,564,91,473,3.0,,PE3
2026,32,agosto,2026-08-07,1526,73,canastas,632,90,542,4.0,,AD1
2026,32,agosto,2026-08-07,1226,72,canastas,500,100,400,4.0,,PE2
2026,32,agosto,2026-08-07,1426,73,canastas,82,12,70,10.0,,AD2
2026,32,agosto,2026-08-07,1226,72,canastas,341,76,265,14.0,,PE2
2026,32,agosto,2026-08-07,1226,72,canastas,322,58,264,40.0,,PE2
2026,32,agosto,2026-08-07,1226,3,canastas,275,56,219,8.0,,PE2
2026,32,agosto,2026-08-08,1226,3,canastas,539,91,448,68.0,,PIND
2026,32,agosto,2026-08-08,1226,3,canastas,597,91,506,395.0,,PE1
2026,32,agosto,2026-08-08,1226,3,canastas,563,90,473,431.0,,PE1
2026,32,agosto,2026-08-08,2826,77,canastas,404,71,333,333.0,,AD-PJUG
2026,32,agosto,2026-08-08,1626,49,canastas,360,67,293,293.0,,AD-PJUG
2026,33,agosto,2026-08-11,1626,73,canastas,57,10,47,47.0,,AD-PJUG
2026,33,agosto,2026-08-12,2626,13,canastas,33,4,29,20.0,,AD-PJUG
2026,33,agosto,2026-08-12,2626,73,canastas,72,8,64,5.0,,AD-PIND
2026,33,agosto,2026-08-12,2626,10,canastas,17,2,15,5.0,,AD-PIND
2026,33,agosto,2026-08-12,2626,73,canastas,171,16,155,7.0,,AD1
2026,33,agosto,2026-08-12,1526,73,canastas,221,24,197,19.0,,AD-PJUG
2026,33,agosto,2026-08-12,2026,44,canastas,70,16,54,54.0,,AD-PJUG
2026,33,agosto,2026-08-12,2026,44,canastas,40,10,30,30.0,,AD-PJUG
2026,33,agosto,2026-08-13,1426,73,canastas,636,90,546,12.0,,PE1
2026,33,agosto,2026-08-13,1426,73,canastas,604,91,513,1.0,,PE2
2026,33,agosto,2026-08-13,1426,73,canastas,672,89,583,6.0,,PE1
2026,33,agosto,2026-08-13,1426,73,canastas,583,90,493,6.0,,PE3
2026,33,agosto,2026-08-13,1526,73,canastas,208,22,186,8.0,,AD1
2026,33,agosto,2026-08-13,1426,73,canastas,291,58,233,2.0,,PE3
2026,33,agosto,2026-08-13,1426,73,canastas,653,92,561,2.0,,PE1
2026,33,agosto,2026-08-14,1426,73,canastas,573,89,484,50.0,,PIND
2026,33,agosto,2026-08-14,1626,50,canastas,110,36,74,44.0,,AD-PJUG
2026,33,agosto,2026-08-14,1626,50,canastas,301,71,230,44.0,,PE2
2026,33,agosto,2026-08-14,1426,73,canastas,581,91,490,1.0,,PE3
2026,33,agosto,2026-08-14,1426,73,canastas,545,90,455,4.0,,PIND
2026,33,agosto,2026-08-14,1426,73,canastas,664,90,574,14.0,,PE1
2026,33,agosto,2026-08-15,1626,49,canastas,585,91,494,8.0,,AD1
2026,33,agosto,2026-08-15,1726,48,canastas,76,10,66,28.0,,AD-PIND
2026,33,agosto,2026-08-15,1726,51,canastas,129,32,97,25.0,,AD-PJUG
2026,33,agosto,2026-08-15,1426,73,canastas,716,97,619,99.0,,PE1
2026,33,agosto,2026-08-15,1426,73,canastas,425,74,351,7.0,,PE1
2026,33,agosto,2026-08-15,1726,51,canastas,340,64,276,12.0,,AD1
2026,33,agosto,2026-08-15,1426,73,canastas,307,61,246,3.0,,PIND
2026,33,agosto,2026-08-15,1426,73,canastas,673,101,572,2.0,,PE3
2026,33,agosto,2026-08-15,1426,73,canastas,603,90,513,2.0,,PE2
2026,33,agosto,2026-08-15,1426,73,canastas,639,91,548,8.0,,PE1
2026,33,agosto,2026-08-15,1426,73,canastas,329,63,266,5.0,,PE1
2026,33,agosto,2026-08-15,1426,73,canastas,644,91,553,8.0,,PE1
2026,33,agosto,2026-08-15,1426,73,canastas,597,91,506,4.0,,PE2
2026,33,agosto,2026-08-15,1426,73,canastas,617,91,526,8.0,,PE1
2026,33,agosto,2026-08-15,1426,73,canastas,645,91,554,2.0,,PE1
2026,33,agosto,2026-08-15,1426,73,canastas,598,90,508,3.0,,PE2
2026,33,agosto,2026-08-15,1426,73,canastas,458,77,381,3.0,,PE3
2026,33,agosto,2026-08-15,1426,73,canastas,570,91,479,2.0,,PEGUA
2026,33,agosto,2026-08-15,1826,45,canastas,651,99,552,1.0,,AD3
2026,33,agosto,2026-08-15,1426,73,canastas,634,91,543,1.0,,PE1
2026,34,agosto,2026-08-17,1426,73,canastas,573,91,482,1.0,,PEGUA
2026,34,agosto,2026-08-17,1426,73,canastas,652,91,561,2.0,,PE1
2026,34,agosto,2026-08-17,1426,73,canastas,590,90,500,3.0,,PE2
2026,34,agosto,2026-08-17,,,canastas,6,2,4,4.0,,AL-PE2
2026,34,agosto,2026-08-17,1426,73,canastas,746,101,645,11.0,,PE1
2026,34,agosto,2026-08-17,1426,73,canastas,570,86,484,79.0,,PE1
2026,34,agosto,2026-08-17,1426,73,canastas,645,91,554,329.0,,PE1
2026,34,agosto,2026-08-17,1426,73,canastas,129,43,86,57.0,,PIND
2026,34,agosto,2026-08-17,1426,73,canastas,635,92,543,8.0,,PE1
2026,34,agosto,2026-08-17,1426,73,canastas,206,50,156,3.0,,PE3
2026,34,agosto,2026-08-17,1426,73,canastas,544,90,454,3.0,,PE3
2026,34,agosto,2026-08-18,1426,73,canastas,617,89,528,528.0,,PE1
2026,34,agosto,2026-08-18,1426,73,canastas,594,90,504,504.0,,PE1
2026,34,agosto,2026-08-18,1426,73,canastas,622,90,532,532.0,,PE1
2026,34,agosto,2026-08-18,1426,73,canastas,644,91,553,448.0,,PE1
2026,34,agosto,2026-08-18,1426,73,canastas,636,91,545,545.0,,PE1
2026,34,agosto,2026-08-18,1426,73,canastas,95,10,85,85.0,,PE1
2026,34,agosto,2026-08-18,1726,48,canastas,48,10,38,38.0,,AD1
2026,34,agosto,2026-08-19,3226,32,canastas,123,14,109,109.0,,AD1
2026,34,agosto,2026-08-20,2226,46,canastas,48,6,42,1.0,,AD2
2026,34,agosto,2026-08-20,1926,46,canastas,208,24,184,1.0,,AD3
2026,34,agosto,2026-08-20,2226,46,canastas,173,18,155,19.0,,AD2
2026,34,agosto,2026-08-20,2226,46,canastas,33,4,29,5.0,,AD1
2026,34,agosto,2026-08-20,2226,47,canastas,87,8,79,60.0,,AD-PIND
2026,34,agosto,2026-08-20,2226,46,canastas,246,26,220,220.0,,AD-PJUG
2026,34,agosto,2026-08-20,2226,47,canastas,239,24,215,142.0,,AD-PJUG
2026,34,agosto,2026-08-20,2226,47,canastas,122,10,112,112.0,,AD1
2026,34,agosto,2026-08-21,1526,73,canastas,602,91,511,4.0,,PE2
2026,34,agosto,2026-08-21,1526,73,canastas,681,91,590,8.0,,PE1
2026,34,agosto,2026-08-21,2226,47,canastas,636,90,546,6.0,,AD1
2026,34,agosto,2026-08-21,1526,73,canastas,600,91,509,6.0,,PE2
2026,34,agosto,2026-08-21,1526,73,canastas,659,91,568,8.0,,PE1
2026,34,agosto,2026-08-21,1526,73,canastas,566,93,473,3.0,,PE3
2026,34,agosto,2026-08-21,1626,54,canastas,606,90,516,4.0,,AD2
2026,34,agosto,2026-08-21,1526,73,canastas,473,77,396,4.0,,PE2
2026,34,agosto,2026-08-21,1526,73,canastas,566,91,475,3.0,,PE3
2026,34,agosto,2026-08-21,1526,73,canastas,573,90,483,3.0,,PE3
2026,34,agosto,2026-08-21,1526,73,canastas,624,91,533,4.0,,PE1
2026,34,agosto,2026-08-21,1526,73,canastas,580,91,489,4.0,,PE2
2026,34,agosto,2026-08-21,2226,47,canastas,170,20,150,3.0,,AD2
2026,34,agosto,2026-08-22,1526,73,canastas,653,91,562,7.0,,PE1
2026,34,agosto,2026-08-22,1526,73,canastas,696,92,604,8.0,,PE1
2026,34,agosto,2026-08-22,1526,73,canastas,635,91,544,6.0,,PE1
2026,34,agosto,2026-08-22,1526,73,canastas,595,90,505,6.0,,PE2
2026,34,agosto,2026-08-22,1526,73,canastas,662,91,571,8.0,,PE1
2026,34,agosto,2026-08-22,1526,73,canastas,335,68,267,1.0,,PEBAB
2026,34,agosto,2026-08-22,1526,73,canastas,559,91,468,3.0,,PEGUA
2026,34,agosto,2026-08-22,1526,73,canastas,278,58,220,3.0,,PE3
2026,34,agosto,2026-08-22,1526,73,canastas,245,55,190,4.0,,AD2
2026,34,agosto,2026-08-22,1526,73,canastas,649,90,559,6.0,,PE1
2026,34,agosto,2026-08-22,1526,73,canastas,647,90,557,8.0,,PE1
2026,34,agosto,2026-08-22,2226,47,canastas,651,90,561,10.0,,AD1
2026,34,agosto,2026-08-22,1526,73,canastas,436,73,363,4.0,,PE1
2026,35,agosto,2026-08-24,1526,73,canastas,657,91,566,12.0,,PE1
2026,35,agosto,2026-08-24,1526,73,canastas,545,91,454,8.0,,PEGUA
2026,35,agosto,2026-08-24,1726,48,canastas,16,2,14,14.0,,AL-PE1
2026,35,agosto,2026-08-24,1526,73,canastas,672,91,581,8.0,,PE1
2026,35,agosto,2026-08-24,1526,73,canastas,670,91,579,16.0,,PE1
2026,35,agosto,2026-08-24,1526,73,canastas,676,92,584,12.0,,PE1
2026,35,agosto,2026-08-24,1526,73,canastas,691,91,600,9.0,,PE1
2026,35,agosto,2026-08-24,1926,33,canastas,534,70,464,9.0,,AD1
2026,35,agosto,2026-08-24,1626,50,canastas,547,85,462,2.0,,PE2
2026,35,agosto,2026-08-24,1526,73,canastas,665,91,574,16.0,,PE1
2026,35,agosto,2026-08-24,1526,73,canastas,654,91,563,19.0,,PE1
2026,35,agosto,2026-08-24,1526,73,canastas,685,90,595,2.0,,PE1
2026,35,agosto,2026-08-24,1526,73,canastas,613,91,522,7.0,,PE2
2026,35,agosto,2026-08-24,1526,73,canastas,583,91,492,7.0,,PE3
2026,35,agosto,2026-08-24,1526,73,canastas,680,91,589,8.0,,PE1
2026,35,agosto,2026-08-24,1526,73,canastas,626,90,536,3.0,,PE2
2026,35,agosto,2026-08-24,1526,73,canastas,583,92,491,18.0,,PIND
2026,35,agosto,2026-08-25,1526,73,canastas,606,92,514,9.0,,PE2
2026,35,agosto,2026-08-25,1526,73,canastas,660,91,569,11.0,,PE1
2026,35,agosto,2026-08-25,1526,73,canastas,96,10,86,43.0,,PE2
2026,35,agosto,2026-08-25,1526,73,canastas,577,83,494,166.0,,PE1
2026,35,agosto,2026-08-25,1526,73,canastas,663,90,573,4.0,,PE1
2026,35,agosto,2026-08-25,1526,73,canastas,681,91,590,4.0,,PE1
2026,35,agosto,2026-08-25,1826,45,canastas,100,12,88,6.0,,AD1
2026,35,agosto,2026-08-25,1526,73,canastas,392,57,335,3.0,,PE2
2026,35,agosto,2026-08-25,1526,73,canastas,610,93,517,4.0,,PEGUA
2026,35,agosto,2026-08-25,2826,78,canastas,215,48,167,51.0,,AD-PJUG
2026,35,agosto,2026-08-25,2826,78,canastas,99,38,61,3.0,,AD3
2026,35,agosto,2026-08-26,1526,73,canastas,645,90,555,8.0,,PE1
2026,35,agosto,2026-08-26,1526,73,canastas,657,89,568,10.0,,PE1
2026,35,agosto,2026-08-26,2126,32,canastas,614,92,522,3.0,,AD2
2026,35,agosto,2026-08-26,1526,73,canastas,698,90,608,13.0,,PE1
2026,35,agosto,2026-08-26,1526,55,canastas,600,90,510,2.0,,PE1
2026,35,agosto,2026-08-26,1926,33,canastas,581,91,490,15.0,,AD1
2026,35,agosto,2026-08-26,1626,49,canastas,603,88,515,8.0,,PE1
2026,35,agosto,2026-08-26,1526,73,canastas,689,91,598,21.0,,PE1
2026,35,agosto,2026-08-26,1526,73,canastas,668,91,577,21.0,,PE1
2026,35,agosto,2026-08-26,1626,73,canastas,602,90,512,12.0,,PE1
2026,35,agosto,2026-08-26,2026,33,canastas,297,59,238,22.0,,AD1
2026,35,agosto,2026-08-27,1526,73,canastas,599,86,513,8.0,,PE2
2026,35,agosto,2026-08-27,1526,73,canastas,702,91,611,11.0,,PE1
2026,35,agosto,2026-08-27,2026,33,canastas,515,87,428,2.0,,AD2
2026,35,agosto,2026-08-27,1926,33,canastas,636,91,545,5.0,,AD1
2026,35,agosto,2026-08-27,1526,73,canastas,408,66,342,4.0,,PE1
2026,35,agosto,2026-08-27,2526,77,canastas,674,91,583,4.0,,AD1
2026,35,agosto,2026-08-27,1626,49,canastas,590,91,499,6.0,,PE2
2026,35,agosto,2026-08-27,2526,77,canastas,611,90,521,5.0,,AD2
2026,35,agosto,2026-08-27,1526,73,canastas,563,90,473,1.0,,PE3
2026,35,agosto,2026-08-27,1526,73,canastas,544,90,454,4.0,,PEGUA
2026,35,agosto,2026-08-27,2726,32,canastas,567,91,476,5.0,,AD-PIND
2026,35,agosto,2026-08-27,1926,33,canastas,289,60,229,12.0,,AD-PJUG
2026,35,agosto,2026-08-28,1626,49,canastas,624,91,533,11.0,,PE1
2026,35,agosto,2026-08-28,1626,49,canastas,661,91,570,4.0,,PE1
2026,35,agosto,2026-08-28,1626,49,canastas,583,91,492,5.0,,PE2
2026,35,agosto,2026-08-28,1526,73,canastas,648,92,556,6.0,,PE1
2026,35,agosto,2026-08-28,1626,73,canastas,703,90,613,3.0,,PE1
2026,35,agosto,2026-08-28,1626,50,canastas,585,92,493,1.0,,PE3
2026,35,agosto,2026-08-28,1526,73,canastas,505,91,414,1.0,,PEBAB
2026,35,agosto,2026-08-28,1626,50,canastas,615,89,526,7.0,,PE2
2026,35,agosto,2026-08-28,1626,49,canastas,673,91,582,7.0,,PE1
2026,35,agosto,2026-08-28,1626,50,canastas,585,91,494,4.0,,PE3
2026,35,agosto,2026-08-28,1626,50,canastas,595,91,504,2.0,,PE3
2026,35,agosto,2026-08-29,1626,50,canastas,585,91,494,2.0,,PEGUA
2026,35,agosto,2026-08-29,1626,49,canastas,594,80,514,2.0,,PE2
2026,35,agosto,2026-08-29,1626,49,canastas,656,91,565,4.0,,PE1
2026,35,agosto,2026-08-29,1526,73,canastas,447,70,377,2.0,,PE1
2026,35,agosto,2026-08-29,1626,49,canastas,637,89,548,8.0,,PE1
2026,35,agosto,2026-08-29,1626,49,canastas,632,90,542,3.0,,PE2
2026,35,agosto,2026-08-29,1726,48,canastas,637,84,553,3.0,,AD1
2026,35,agosto,2026-08-29,1826,49,canastas,628,92,536,3.0,,AD2
2026,35,agosto,2026-08-29,1626,50,canastas,592,92,500,2.0,,PEGUA
2026,35,agosto,2026-08-29,1526,73,canastas,582,91,491,6.0,,PE3
2026,35,agosto,2026-08-29,1626,49,canastas,593,91,502,15.0,,PE3
2026,35,agosto,2026-08-29,1626,49,canastas,660,91,569,15.0,,PE1
2026,35,agosto,2026-08-29,1626,50,canastas,650,92,558,3.0,,PE1
2026,35,agosto,2026-08-29,1626,50,canastas,646,91,555,3.0,,PE2
2026,35,agosto,2026-08-29,1626,49,canastas,620,92,528,9.0,,PE2
2026,35,agosto,2026-08-29,1626,50,canastas,674,89,585,11.0,,PE1
2026,35,agosto,2026-08-29,1626,49,canastas,638,91,547,11.0,,PE1
2026,35,agosto,2026-08-29,1626,50,canastas,114,12,102,15.0,,PJUG
2026,36,agosto,2026-08-31,1626,49,canastas,608,91,517,4.0,Muestreo,PE2
2026,36,agosto,2026-08-31,1626,50,canastas,615,91,524,3.0,,PE2
2026,36,agosto,2026-08-31,1626,50,canastas,657,90,567,4.0,,PE1
2026,36,agosto,2026-08-31,1626,49,canastas,655,90,565,4.0,,PE1
2026,36,agosto,2026-08-31,1626,49,canastas,663,91,572,6.0,Muestreo,PE1
2026,36,agosto,2026-08-31,1626,50,canastas,688,81,607,10.0,,PE1
2026,36,agosto,2026-08-31,1626,49,canastas,610,91,519,6.0,Muestreo,PE2
2026,36,agosto,2026-08-31,1626,49,canastas,577,91,486,4.0,Muestreo,PEGUA
2026,36,agosto,2026-08-31,1626,49,canastas,580,91,489,1.0,,PE3
2026,36,agosto,2026-08-31,1626,49,canastas,636,91,545,9.0,Muestreo,PE1
2026,36,agosto,2026-08-31,1626,49,canastas,608,91,517,4.0,Muestreo,PE2
2026,36,agosto,2026-08-31,1626,49,canastas,663,91,572,7.0,,PE1
2026,36,agosto,2026-08-31,1626,49,canastas,375,72,303,2.0,Muestreo,PEBAB
2026,36,agosto,2026-08-31,1626,49,canastas,591,92,499,1.0,Muestreo,PE3
2026,36,agosto,2026-08-31,1626,49,canastas,563,91,472,2.0,Muestreo,PEGUA
2026,36,agosto,2026-08-31,1626,49,canastas,616,91,525,4.0,,PE2
2026,36,agosto,2026-08-31,1626,49,canastas,634,92,542,17.0,,PE1
2026,36,agosto,2026-08-31,1626,49,canastas,655,91,564,4.0,,PE1
2026,36,agosto,2026-08-31,1626,49,canastas,585,91,494,3.0,,PE2
2026,36,agosto,2026-08-31,1626,49,canastas,708,91,617,12.0,,PE1
2026,36,agosto,2026-08-31,1626,73,canastas,429,71,358,3.0,,PE1
2026,36,agosto,2026-08-31,1626,49,canastas,557,91,466,3.0,,PE3
2026,36,agosto,2026-08-31,1626,73,canastas,33,4,29,29.0,,PE1
2026,36,agosto,2026-08-31,1626,73,canastas,26,2,24,24.0,,PE1
2026,36,septiembre,2026-09-01,1626,49,canastas,654,91,563,18.0,Muestreo,PE1
2026,36,septiembre,2026-09-01,1626,73,canastas,643,90,553,8.0,Muestreo,PE1
2026,36,septiembre,2026-09-01,1626,49,canastas,617,91,526,5.0,Muestreo,PE2
2026,36,septiembre,2026-09-01,1626,73,canastas,606,90,516,3.0,Muestreo,PE2
2026,36,septiembre,2026-09-01,1626,73,canastas,647,91,556,6.0,Muestreo,PE1
2026,36,septiembre,2026-09-01,1626,49,canastas,603,90,513,5.0,Muestreo,PE2
2026,36,septiembre,2026-09-01,1626,73,canastas,718,96,622,8.0,Muestreo,PE1
2026,36,septiembre,2026-09-01,1626,73,canastas,689,91,598,19.0,Muestreo,PE1
2026,36,septiembre,2026-09-01,1626,49,canastas,654,92,562,8.0,Muestreo,PE1
2026,36,septiembre,2026-09-01,1626,73,canastas,614,91,523,3.0,Muestreo,PE2
2026,36,septiembre,2026-09-01,1626,73,canastas,614,91,523,2.0,Muestreo,PE2
2026,36,septiembre,2026-09-01,1626,73,canastas,572,91,481,2.0,Muestreo,PEGUA
2026,36,septiembre,2026-09-01,1626,73,canastas,377,71,306,2.0,Muestreo,PEBAB
2026,36,septiembre,2026-09-01,1626,49,canastas,545,90,455,3.0,Muestreo,PE3
2026,36,septiembre,2026-09-01,1626,73,canastas,604,91,513,17.0,Muestreo,PIND
2026,36,septiembre,2026-09-01,1626,49,canastas,136,14,122,30.0,Muestreo,PE1
2026,36,septiembre,2026-09-01,1626,49,canastas,675,91,584,8.0,Muestreo,PE1
2026,36,septiembre,2026-09-01,1626,49,canastas,394,67,327,12.0,Muestreo,PE1
2026,36,septiembre,2026-09-01,1626,49,canastas,525,81,444,3.0,Muestreo,PE1
2026,36,septiembre,2026-09-02,2226,46,canastas,647,91,556,2.0,Muestreo,AD1
2026,36,septiembre,2026-09-02,1926,46,canastas,722,101,621,6.0,Muestreo,AD1
2026,36,septiembre,2026-09-02,2226,46,canastas,482,76,406,2.0,Muestreo,AD1
2026,36,septiembre,2026-09-02,1826,45,canastas,595,91,504,2.0,Muestreo,AD-PIND
2026,36,septiembre,2026-09-03,2026,45,canastas,582,90,492,6.0,Muestreo,AD1
2026,36,septiembre,2026-09-03,3026,54,canastas,571,91,480,3.0,Muestreo,AD2
2026,36,septiembre,2026-09-03,2026,45,canastas,215,53,162,1.0,Muestreo,AD2
2026,36,septiembre,2026-09-03,1826,45,canastas,625,91,534,15.0,Muestreo,AD1
2026,36,septiembre,2026-09-03,1926,33,canastas,594,88,506,6.0,Muestreo,AD2
2026,36,septiembre,2026-09-03,2026,45,canastas,686,91,595,9.0,Muestreo,AD1
2026,36,septiembre,2026-09-04,1726,48,canastas,587,91,496,2.0,Muestreo,PE2
2026,36,septiembre,2026-09-04,1726,48,canastas,651,91,560,10.0,Muestreo,PE1
2026,36,septiembre,2026-09-04,1726,48,canastas,638,91,547,6.0,Muestreo,PE1
2026,36,septiembre,2026-09-04,1726,48,canastas,652,90,562,16.0,Muestreo,PE1
2026,36,septiembre,2026-09-04,1926,33,canastas,549,91,458,12.0,Muestreo,AD-PJUG
2026,36,septiembre,2026-09-05,2226,46,canastas,648,91,557,6.0,Muestreo,AD1
2026,36,septiembre,2026-09-05,1626,73,canastas,675,90,585,7.0,Muestreo,PE1
2026,36,septiembre,2026-09-05,2626,47,canastas,677,92,585,12.0,Muestreo,AD1
2026,36,septiembre,2026-09-05,1626,73,canastas,592,91,501,1.0,Muestreo,PEGUA
2026,36,septiembre,2026-09-05,2226,46,canastas,525,91,434,5.0,Muestreo,AD-PIND
2026,36,septiembre,2026-09-05,1626,73,canastas,698,103,595,4.0,Muestreo,PE3
2026,36,septiembre,2026-09-05,2726,32,canastas,143,45,98,4.0,Muestreo,AD-PJUG
2026,37,septiembre,2026-09-07,1726,48,canastas,617,91,526,12.0,Muestreo,PE1
2026,37,septiembre,2026-09-07,1726,48,canastas,614,91,523,7.0,Muestreo,PE2
2026,37,septiembre,2026-09-07,1726,48,canastas,628,90,538,6.0,Muestreo,PE2
2026,37,septiembre,2026-09-07,1826,48,canastas,230,52,178,3.0,Muestreo,PE3
2026,37,septiembre,2026-09-07,1726,48,canastas,604,90,514,3.0,Muestreo,PE3
2026,37,septiembre,2026-09-07,1726,48,canastas,515,92,423,3.0,Muestreo,PEBAB
2026,37,septiembre,2026-09-07,1726,48,canastas,669,99,570,6.0,Muestreo,PEGUA
2026,37,septiembre,2026-09-07,1726,48,canastas,598,92,506,1.0,Muestreo,PE3
2026,37,septiembre,2026-09-07,1726,48,canastas,648,92,556,4.0,Muestreo,PE1
2026,37,septiembre,2026-09-07,1826,48,canastas,613,90,523,5.0,Muestreo,PE2
2026,37,septiembre,2026-09-07,1726,48,canastas,615,90,525,5.0,Muestreo,PE2
2026,37,septiembre,2026-09-07,1726,48,canastas,614,90,524,4.0,Muestreo,PE3
2026,37,septiembre,2026-09-07,1726,48,canastas,600,90,510,5.0,Muestreo,PE2
2026,37,septiembre,2026-09-07,1826,48,canastas,679,91,588,12.0,Muestreo,PE1
2026,37,septiembre,2026-09-07,2126,46,canastas,624,89,535,4.0,Muestreo,AD1
2026,37,septiembre,2026-09-07,1726,48,canastas,610,90,520,3.0,Muestreo,PE2
2026,37,septiembre,2026-09-07,2026,42,canastas,96,10,86,5.0,Muestreo,AD2
2026,37,septiembre,2026-09-07,1726,48,canastas,626,91,535,12.0,Muestreo,PE1
2026,37,septiembre,2026-09-07,1726,48,canastas,587,91,496,3.0,Muestreo,PE3
2026,37,septiembre,2026-09-07,1826,48,canastas,598,90,508,12.0,Muestreo,PE2
2026,37,septiembre,2026-09-08,2626,77,canastas,657,91,566,12.0,Muestreo,AD1
2026,37,septiembre,2026-09-08,1726,48,canastas,678,90,588,11.0,Muestreo,PE1
2026,37,septiembre,2026-09-08,3226,77,canastas,779,107,672,11.0,Muestreo,AD2
2026,37,septiembre,2026-09-08,1726,48,canastas,611,91,520,6.0,Muestreo,PE2
2026,37,septiembre,2026-09-08,1826,48,canastas,326,59,267,8.0,Muestreo,PE1
2026,37,septiembre,2026-09-08,1726,48,canastas,666,91,575,5.0,Muestreo,PE1
2026,37,septiembre,2026-09-09,1726,48,canastas,687,92,595,8.0,Muestreo,PE1
2026,37,septiembre,2026-09-09,1726,48,canastas,616,91,525,1.0,Muestreo,PE2
2026,37,septiembre,2026-09-09,1726,48,canastas,624,89,535,8.0,Muestreo,PE1
2026,37,septiembre,2026-09-09,1726,48,canastas,644,90,554,8.0,Muestreo,PE1
2026,37,septiembre,2026-09-09,1726,48,canastas,611,90,521,6.0,Muestreo,PE2
2026,37,septiembre,2026-09-09,1726,48,canastas,574,91,483,3.0,Muestreo,PEGUA
2026,37,septiembre,2026-09-09,1926,33,canastas,607,91,516,4.0,Muestreo,AD1
2026,37,septiembre,2026-09-09,1726,48,canastas,601,90,511,4.0,Muestreo,PE1
2026,37,septiembre,2026-09-09,1726,48,canastas,611,90,521,4.0,Muestreo,PE2
2026,37,septiembre,2026-09-09,1726,48,canastas,666,90,576,10.0,Muestreo,PE1
2026,37,septiembre,2026-09-09,1726,48,canastas,597,91,506,3.0,Muestreo,PE3
2026,37,septiembre,2026-09-09,2726,32,canastas,82,8,74,3.0,Muestreo,AD3
2026,37,septiembre,2026-09-09,3126,78,canastas,81,10,71,1.0,Muestreo,AD3
2026,37,septiembre,2026-09-09,3126,78,canastas,603,91,512,2.0,Daño por reposo,AD-PJUG
2026,37,septiembre,2026-09-10,1726,48,canastas,433,69,364,4.0,Muestreo,PE1
2026,37,septiembre,2026-09-10,1726,48,canastas,265,56,209,1.0,Muestreo,PE2
2026,37,septiembre,2026-09-10,3026,79,canastas,595,91,504,1.0,Muestreo,AD2
2026,37,septiembre,2026-09-10,1726,48,canastas,615,89,526,2.0,Muestreo,PE1
2026,37,septiembre,2026-09-10,1726,48,canastas,614,92,522,8.0,Muestreo,PE2
2026,37,septiembre,2026-09-10,1726,48,canastas,659,91,568,8.0,Muestreo,PE1
2026,37,septiembre,2026-09-10,1726,48,canastas,605,90,515,3.0,Muestreo,PE2
2026,37,septiembre,2026-09-11,1726,48,canastas,687,91,596,21.0,Muestreo,PE1
2026,37,septiembre,2026-09-11,1726,48,canastas,681,90,591,4.0,Muestreo,PE1
2026,37,septiembre,2026-09-11,1726,48,canastas,607,91,516,3.0,Muestreo,PE2
2026,37,septiembre,2026-09-11,1826,49,canastas,473,77,396,1.0,Otros,PE2
